date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:23:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:25%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/js/type.writter.js?ver=20151215	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/js/type.writter4a7d.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:26	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:26%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/js/jquery.magnific-popup.min.js?ver=20151215	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/js/jquery.magnific-popup.min4a7d.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:26%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/js/jquery.magnific-popup.min.js?ver=20151215	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/js/jquery.magnific-popup.min4a7d.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:27	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:27%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/js/main.js?ver=201513434	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/js/main5139.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:27	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:27%20GMT	http://rstheme.com/wp-includes/js/wp-embed.min.js?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-includes/js/wp-embed.min6619.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:27	787/787	---MCZ	200	added ('OK')	application/javascript	etag:W/%22313-6276b4565e9aa%22	https://rstheme.com/wp-content/themes/rstheme/assets/js/main.js?ver=201513434	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/js/main5139.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:28	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:28%20GMT	http://rstheme.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min.js?ver=4.5.2	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min3428.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:28	1251/1251	---MCZ	200	added ('OK')	application/javascript	etag:W/%224e3-609ad14569e0a%22	https://rstheme.com/wp-includes/js/wp-embed.min.js?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-includes/js/wp-embed.min6619.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:28%20GMT	https://rstheme.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min.js?ver=4.5.2	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min3428.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:29	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2008%20Apr%202025%2008:53:29%20GMT	https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	C:/My%20Web%20Sites/VinayakAutomationProducts/connect.facebook.net/en_US/sdk/xfbml.customerchat.170.delayed	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regular.html)
14:23:29	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:29%20GMT	http://rstheme.com/wp-content/plugins/cl_testimonial/css/style.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/style6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:29	0/-1	---M--	301	error ('')			https://rstheme.com/wp-content/plugins/cl_testimonial/css/style.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/style.1726619.delayed	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:30	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:30%20GMT	http://rstheme.com/wp-content/plugins/cl_testimonial/css/hover-min.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/hover-min6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:30%20GMT	https://rstheme.com/wp-content/plugins/cl_testimonial/css/hover-min.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/hover-min6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:31	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:30%20GMT	http://rstheme.com/wp-content/plugins/cl_testimonial/css/font-awesome.min.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/font-awesome.min6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:31%20GMT	https://rstheme.com/wp-content/plugins/cl_testimonial/css/font-awesome.min.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/font-awesome.min6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:32	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:31%20GMT	http://rstheme.com/wp-content/plugins/cl_testimonial/css/slick.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/slick6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:32%20GMT	https://rstheme.com/wp-content/plugins/cl_testimonial/css/slick.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/slick6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:33	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:32%20GMT	http://rstheme.com/wp-content/plugins/cl_testimonial/css/slick-theme.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/slick-theme6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:33%20GMT	https://rstheme.com/wp-content/plugins/cl_testimonial/css/slick-theme.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/css/slick-theme6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:33	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:33%20GMT	http://rstheme.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/contact-form-7/includes/css/stylesbdeb.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:34%20GMT	https://rstheme.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/contact-form-7/includes/css/stylesbdeb.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:34	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:34%20GMT	http://rstheme.com/wp-content/plugins/easy-digital-downloads/templates/edd.min.css?ver=2.9.17	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/easy-digital-downloads/templates/edd.min47cd.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:35%20GMT	https://rstheme.com/wp-content/plugins/easy-digital-downloads/templates/edd.min.css?ver=2.9.17	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/easy-digital-downloads/templates/edd.min47cd.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:35	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:35%20GMT	http://rstheme.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/revslider/public/assets/css/settings23da.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:36%20GMT	https://rstheme.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/revslider/public/assets/css/settings23da.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:36	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:36%20GMT	http://rstheme.com/wp-content/plugins/notificationx/public/assets/css/notificationx-public.min.css?ver=1.2.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/notificationx/public/assets/css/notificationx-public.min9632.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:36%20GMT	https://rstheme.com/wp-content/plugins/notificationx/public/assets/css/notificationx-public.min.css?ver=1.2.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/notificationx/public/assets/css/notificationx-public.min9632.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:37	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:37%20GMT	http://rstheme.com/wp-content/plugins/notificationx-pro/assets/css/nxpro-public.css?ver=1.2.0	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/notificationx-pro/assets/css/nxpro-public7359.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:37%20GMT	https://rstheme.com/wp-content/plugins/notificationx-pro/assets/css/nxpro-public.css?ver=1.2.0	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/notificationx-pro/assets/css/nxpro-public7359.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:38	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:38%20GMT	http://rstheme.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min1eb7.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:38%20GMT	https://rstheme.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min1eb7.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:39	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:39%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/css/flaticon.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/flaticon6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:39%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/css/flaticon.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/flaticon6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:40	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:40%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/css/lineicons.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/lineicons6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:40%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/css/lineicons.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/lineicons6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:41	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:40%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/css/owl.carousel.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/owl.carousel6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:41%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/css/owl.carousel.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/owl.carousel6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:41	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:41%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/css/slick.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/slick6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:42%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/css/slick.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/slick6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:42	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:42%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/css/type-writter.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/type-writter6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:43%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/css/type-writter.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/type-writter6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:43	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:43%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/css/magnific-popup.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/magnific-popup6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:44%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/css/magnific-popup.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/magnific-popup6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:44	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:44%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/css/default.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/default6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:45%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/css/default.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/default6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:45	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:45%20GMT	http://rstheme.com/wp-content/themes/rstheme/assets/css/responsive.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/responsive6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:46%20GMT	https://rstheme.com/wp-content/themes/rstheme/assets/css/responsive.css?ver=5.2.5	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/themes/rstheme/assets/css/responsive6619.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:46	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:46%20GMT	http://rstheme.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/js_composer/assets/css/js_composer.min1eb7.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:47%20GMT	https://rstheme.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/js_composer/assets/css/js_composer.min1eb7.css	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:47	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:47%20GMT	http://rstheme.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.4.8	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min23da.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:48%20GMT	https://rstheme.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.4.8	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min23da.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:48	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:48%20GMT	http://rstheme.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.8	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min23da.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:49%20GMT	https://rstheme.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.8	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min23da.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:49%20GMT	https://rstheme.com/wp-content/uploads/2019/11/RS-Elements-Preview.jpg	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/uploads/2019/11/RS-Elements-Preview.jpg	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:50	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:50%20GMT	http://rstheme.com/wp-content/plugins/cl_testimonial/js/slick.min.js?ver=1.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/js/slick.min4e44.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:50%20GMT	https://rstheme.com/wp-content/plugins/cl_testimonial/js/slick.min.js?ver=1.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/js/slick.min4e44.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:51	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:50%20GMT	http://rstheme.com/wp-content/plugins/cl_testimonial/js/main.js?ver=1.1	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/js/main4963.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:51%20GMT	https://rstheme.com/wp-content/plugins/cl_testimonial/js/main.js?ver=1.1	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/cl_testimonial/js/main4963.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:52	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:51%20GMT	http://rstheme.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/contact-form-7/includes/js/scriptsbdeb.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:52%20GMT	https://rstheme.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.3	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/contact-form-7/includes/js/scriptsbdeb.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:53	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:52%20GMT	http://rstheme.com/wp-content/plugins/easy-digital-downloads/assets/js/edd-ajax.min.js?ver=2.9.17	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/easy-digital-downloads/assets/js/edd-ajax.min47cd.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:53%20GMT	https://rstheme.com/wp-content/plugins/easy-digital-downloads/assets/js/edd-ajax.min.js?ver=2.9.17	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/easy-digital-downloads/assets/js/edd-ajax.min47cd.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:53	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2008%20Apr%202025%2008:53:53%20GMT	http://rstheme.com/wp-content/plugins/notificationx-pro/assets/js/nx-pro-public.js?ver=1.2.0	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/notificationx-pro/assets/js/nx-pro-public7359.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
14:23:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Apr%202025%2008:53:54%20GMT	https://rstheme.com/wp-content/plugins/notificationx-pro/assets/js/nx-pro-public.js?ver=1.2.0	C:/My%20Web%20Sites/VinayakAutomationProducts/rstheme.com/wp-content/plugins/notificationx-pro/assets/js/nx-pro-public7359.js	(from https://www.vinayakautomation.com/fonts/glyphicons-halflings-regulard41d.html?)
